Smiles,clustered_scaffold,ID,scaffold_cluster_label,num_count,Energy
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)nc3NC)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_296751,106,572,-8.35
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccnc3NC)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_74710,106,572,-9.82
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_13716,106,572,-9.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)nc3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_108171,106,572,-9.07
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccnc3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_222314,106,572,-7.91
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(N(C(F)F)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_84954,106,572,-8.41
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(CN(C)S(C)(=O)=O)cc3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_54632,106,572,-9.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(C)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_303162,106,572,-10.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)N(C)S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_301295,106,572,-8.24
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(C)S(C)(=O)=O)c(C(C)C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_82230,106,572,-8.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(N(C)S(C)(=O)=O)nc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_159411,106,572,-9.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(C)S(C)(=O)=O)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_210031,106,572,-8.36
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(N(C)S(C)(=O)=O)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_263027,106,572,-9.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(S(C)(=O)=O)S(C)(=O)=O)c(O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_159738,106,572,-10.24
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_192878,106,572,-7.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)OC)cnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_300811,106,572,-9.65
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)=O)c(N(C)S(C)(=O)=O)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_56198,106,572,-10.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_40072,106,572,-7.12
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(S(C)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_65216,106,572,-8.85
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)S(C)(=O)=O)c(C)cn3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_111674,106,572,-10.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c([SH](C)(C)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195475,106,572,-11.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc([SH](C)(=O)S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_176637,106,572,-8.02
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(SS(C)(C)C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195673,106,572,-9.72
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_23959,106,572,-9.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(F)F)ccc3N(C)[SH](C)(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_167792,106,572,-8.71
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(F)F)cnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195320,106,572,-8.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C(F)F)[SH](C)(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_75963,106,572,-9.57
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C)[SH](F)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_69195,106,572,-10.34
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C)S)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_81258,106,572,-10.27
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C)S(=O)(=O)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_251675,106,572,-8.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(NC)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_183355,106,572,-7.82
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C(C)=O)S(C)(=O)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_206407,106,572,-9.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(NC)nc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_250419,106,572,-10.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)nc(N(C)S(C)(=O)=O)c3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_265344,106,572,-9.48
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_4150,106,572,-9.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)c(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_146373,106,572,-7.5
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)c(C(C)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_59596,106,572,-10.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)nc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_11193,106,572,-10.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)[SH](C)(C)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_293821,106,572,-10.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(NS(C)(=O)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_79206,106,572,-10.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(O)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_262693,106,572,-10.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_302866,106,572,-8.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOC3=C(C)C(=O)C=C(C)C3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_65931,106,572,-9.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(S)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_150551,106,572,-10.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc([S+](C)(C)C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_152018,106,572,-10.73
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_50463,106,572,-8.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc([SH](C)(C)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_201117,106,572,-7.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C[SH](C)(C)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_259295,106,572,-8.11
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C(F)F)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_218393,106,572,-7.84
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C(F)F)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_163015,106,572,-8.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c([C@@H](C)CO)cccc3C(C)(C)C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_202986,106,572,-9.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccncc3N(C)[SH](C)(=O)S)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_80382,106,572,-8.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccncc3NS(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_20268,106,572,-10.42
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccnc(C)c3N(C)C(F)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_262121,106,572,-10.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ncc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_155579,106,572,-8.66
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ncnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_16890,106,572,-9.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccnc(S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_282501,106,572,-8.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(N(C)S(C)(=O)=O)cc(C)n3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_69384,106,572,-9.48
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_45696,106,572,-10.73
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_160349,106,572,-8.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(S(=O)(=O)S)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_293542,106,572,-11.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(I)cccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_263440,106,572,-9.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_21767,106,572,-8.07
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_87359,106,572,-9.71
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncc(C)c3N(C)S(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_242543,106,572,-10.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_15333,106,572,-11.54
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_4720,106,572,-9.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)cc3N(C)[SH](C)(=O)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_266648,106,572,-9.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)c(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_14974,106,572,-8.32
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_264423,106,572,-8.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(NC)ccnc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_231067,106,572,-8.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)c(OS(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_294077,106,572,-10.13
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncc([SH](C)C)n3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_187552,106,572,-9.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_33346,106,572,-9.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(N(C)S(C)(=O)=O)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_257188,106,572,-9.77
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(N(C)S(C)(=O)=O)c(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_184466,106,572,-7.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)SC)cccc3S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_90519,106,572,-8.93
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_40028,106,572,-8.91
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cccc3S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_67569,106,572,-10.93
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ccc(C)c3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_24373,106,572,-8.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ccc(C)c3N(C(F)F)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_38054,106,572,-6.92
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ccc(C)c3N(C)[SH](C)(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_271313,106,572,-6.94
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ccc(C)c3NS(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_84923,106,572,-7.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cc(C)cc3S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_210116,106,572,-7.0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cc(C)c(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_152081,106,572,-6.94
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)c(C)cc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_37896,106,572,-8.57
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cc(C)nc3CF)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_229612,106,572,-10.59
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cc(C)nc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_19105,106,572,-7.56
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_248477,106,572,-8.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)cc(C)nc3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_58036,106,572,-7.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ccnc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_19029,106,572,-8.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_106376,106,572,-9.16
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ccnc3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_276892,106,572,-11.42
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ncc(C)c3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_103048,106,572,-8.99
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ncc(C)c3N(C)S(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_155784,106,572,-7.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ncc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_69537,106,572,-8.85
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ncc(C)c3N(S(C)(=O)=O)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_254567,106,572,-9.18
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ncc(C)c3S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_263281,106,572,-8.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N(C)S(C)(=O)=O)ncnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_5060,106,572,-7.68
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnnc(N(C)S(C)(=O)=O)n3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_269363,106,572,-8.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(NS(C)(=O)=O)cccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_38242,106,572,-8.87
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(NS(C)(=O)=O)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_127931,106,572,-8.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(NS(C)(=O)=O)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_102179,106,572,-8.94
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(O)cccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_47217,106,572,-9.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(O)ccc(C)c3N(C)[SH](C)(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_93949,106,572,-8.87
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(O)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_148975,106,572,-10.18
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(O)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_71616,106,572,-7.87
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(O)ncc(C)c3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_165158,106,572,-9.66
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(O)ncnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_119127,106,572,-10.7
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(S(C)(=O)=O)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_93825,106,572,-9.49
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(S(C)(=O)=O)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_183260,106,572,-7.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(S(C)(=O)=O)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_102098,106,572,-7.41
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3nc(C)ccc3NC)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_244763,106,572,-9.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3nc(C)c(C)c(N(C)S(C)(=O)=O)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_146990,106,572,-8.67
