Smiles,ID,fp_cluster_label,isCentroid,clustered_scaffold,scaffold_cluster_label,num_count,Energy
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(C)c(N(C)S(=O)(=O)C(F)F)c3)n2)cc1,r2_gen_151190,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(C(C)=O)cc3C)n2)cc1,r2_gen_294366,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.94
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(C(C)=O)cc3F)n2)cc1,r2_gen_235501,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(CO)n3)n2)cc1,r2_gen_22839,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(F)c3C)n2)cc1,r2_gen_93937,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(F)c3NC)n2)cc1,r2_gen_232901,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(C)nc3O)n2)cc1,r2_gen_74270,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.41
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(NC)c3C)n2)cc1,r2_gen_148084,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.46
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(N(C(C)(C)F)S(C)(=O)=O)c3)n2)cc1,r2_gen_197012,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(N(C)S(C)(=O)=O)c3Br)n2)cc1,r2_gen_280028,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(N(C)S(C)(=O)=O)c3C)n2)cc1,r2_gen_27899,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.71
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(N(C)S(C)(=O)=O)c3OC)n2)cc1,r2_gen_218408,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(N(C)S(=O)(=O)O)c3C)n2)cc1,r2_gen_239298,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.69
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(=O)o3)n2)cc1,r2_gen_81001,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.46
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(C[S+])cc3C)n2)cc1,r2_gen_71731,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.29
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(S(C)=O)c3N(C)S(C)(=O)=O)n2)cc1,r2_gen_78791,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-6.99
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cc(S(C)(=O)=O)c3N(C)S(C)(=O)=O)n2)cc1,r2_gen_109919,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.49
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(F)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_76452,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(F)cc3NS(C)(=O)=O)n2)cc1,r2_gen_117030,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.92
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)cnc3N(C)C(C)(C)C)n2)cc1,r2_gen_301741,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.92
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(NC)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_142307,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.89
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(O)cc3C)n2)cc1,r2_gen_13466,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(O)cc3N(C)S)n2)cc1,r2_gen_256947,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(OC)cc3C)n2)cc1,r2_gen_288482,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(OC)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_269960,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.89
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(O)c(S(C)(=O)=O)c3)n2)cc1,r2_gen_283230,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.21
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)csc3=O)n2)cc1,r2_gen_253542,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(SC)cc3C)n2)cc1,r2_gen_248667,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(SC)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_46093,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(S(C)(=O)=O)cc3N(C)C(F)F)n2)cc1,r2_gen_9574,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.11
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_44357,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.16
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)c(S(N)(=O)=O)cc3C)n2)cc1,r2_gen_181258,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.61
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)ncc3C(C)O)n2)cc1,r2_gen_293704,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)ncc3C)n2)cc1,r2_gen_360,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)ncc3C(=O)O)n2)cc1,r2_gen_187031,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.02
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)ncc3OC)n2)cc1,r2_gen_77770,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.98
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)ncc3O)n2)cc1,r2_gen_20375,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.75
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)ncc3SC)n2)cc1,r2_gen_100347,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(C)c3CN)n2)cc1,r2_gen_283989,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.12
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(C)c3O)n2)cc1,r2_gen_141406,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.5
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(C)c3[S+](C)C)n2)cc1,r2_gen_244334,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(C)c3SC)n2)cc1,r2_gen_21438,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.32
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(C)c3[SH](C)(C)=O)n2)cc1,r2_gen_126243,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.07
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(N(C)S(C)(=O)=O)c3C)n2)cc1,r2_gen_37364,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.67
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(N(C)S(C)(=O)=O)c3S(C)(=O)=O)n2)cc1,r2_gen_297841,76,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.52
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nc(N(C)[SH](C)(=O)F)n3)n2)cc1,r2_gen_108763,82,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.91
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(C)(=O)=O)nnc3C(C)(C)C)n2)cc1,r2_gen_97251,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.86
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(CS(C)(=O)=O)S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_33079,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-6.63
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C(S(C)(=O)=O)S(C)(=O)=O)S(C)(=O)=O)ccc3C)n2)cc1,r2_gen_296107,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.12
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(F)(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_5285,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(F)(F)F)cnc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_35101,76,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.02
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(F)(F)F)ncc3C)n2)cc1,r2_gen_16200,77,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C[SH](C)(C)(C)C)[SH](C)(=O)F)ccc3C)n2)cc1,r2_gen_287805,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ccc3C(C)S)n2)cc1,r2_gen_104972,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ccc3N(C(C)(F)F)S(C)(=O)=O)n2)cc1,r2_gen_221822,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.19
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ccc3N(C(F)F)S(C)(=O)=O)n2)cc1,r2_gen_43520,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ccc3N(C)S(C)(C)C)n2)cc1,r2_gen_80648,78,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_3991,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.2
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ccc3N(P(C)(C)=O)S(C)(=O)=O)n2)cc1,r2_gen_201776,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ccc3N[SH](C)(C)=O)n2)cc1,r2_gen_90039,78,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(CN(C)[SH](C)(C)=O)ccc(C)c3F)n2)cc1,r2_gen_202309,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.22
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)cc(N(C)S(C)(=O)=O)c3N(C(F)F)S(C)(=O)=O)n2)cc1,r2_gen_133085,78,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)c(C)oc3=O)n2)cc1,r2_gen_128575,77,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.73
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)c(F)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_233787,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-6.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)cnc3N(C)S(C)(C)C=O)n2)cc1,r2_gen_277157,78,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)cnc3N(C)S(=O)(=O)C(F)F)n2)cc1,r2_gen_28770,76,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.93
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(C)=O)ncc3C(O)F)n2)cc1,r2_gen_171084,77,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.25
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C[SH](C)(C)=O)S(C)(=O)=O)ccc3C)n2)cc1,r2_gen_49534,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(=O)C=S)ccc3C)n2)cc1,r2_gen_140168,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.7
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(=O)F)ccc3N(C(F)F)S(C)(=O)=O)n2)cc1,r2_gen_232545,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(=O)F)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_37686,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.03
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(=O)F)ccc3N(C)S)n2)cc1,r2_gen_268867,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.33
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(=O)F)c(C)cc3C)n2)cc1,r2_gen_15922,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.67
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(=O)S)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_75895,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](C)(=O)S)cc(C)c3N(C)S(C)(=O)=O)n2)cc1,r2_gen_97573,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.43
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](F)F)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_36188,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.35
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](F)F)ccc3N(C)S(=O)(=O)F)n2)cc1,r2_gen_258410,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.13
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](F)F)ccc3N(S(C)(=O)=O)S(C)(=O)=O)n2)cc1,r2_gen_231020,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](F)F)cc(C)c3N(C)S(C)(=O)=O)n2)cc1,r2_gen_102994,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.02
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](F)F)c(C)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_20805,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.66
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH]=O)ccc3C)n2)cc1,r2_gen_174427,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.69
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH]=O)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_256208,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.68
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](=O)(F)CF)c(C)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_130411,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.34
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_30929,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.67
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)[SH](=O)(S)C(F)F)ccc3C)n2)cc1,r2_gen_39251,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.7
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S)nc(C(C)=O)n3)n2)cc1,r2_gen_296672,88,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.7
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)F)cnc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_136622,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(F)(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_83391,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.29
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)C(C)(C)C)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_191034,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.83
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)C(C)(C)C)cc(C)c3C)n2)cc1,r2_gen_238436,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.13
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)C(C)F)ccc3C)n2)cc1,r2_gen_32990,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.59
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)C(C)=O)c(C)cc3S(C)(=O)=O)n2)cc1,r2_gen_139257,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.25
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)C(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_26555,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.39
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)CNS(C)(=O)=O)ccc3C)n2)cc1,r2_gen_151705,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.04
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)CO)ccc3C)n2)cc1,r2_gen_33447,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.25
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)C(=O)F)ccc3C)n2)cc1,r2_gen_231176,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.29
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)CO)ncc3C)n2)cc1,r2_gen_153583,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)ccc3N(C(F)F)S(C)(=O)=O)n2)cc1,r2_gen_80176,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.61
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)ccc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_21259,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.15
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)cc(C)c3C)n2)cc1,r2_gen_95668,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-9.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)cc(C)c3N(C)S(C)(=O)=O)n2)cc1,r2_gen_85307,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-7.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)c(C)cc3N(C)S(C)(=O)=O)n2)cc1,r2_gen_61272,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)c(C)cc3N(C)[SH](C)(C)=O)n2)cc1,r2_gen_233217,75,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-8.16
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)ncn3)n2)cc1,r2_gen_12068,82,flase,C1CCC(CCC2CCCC(CC3CCCCC3)C2)CC1,22,5863,-10.52
