Smiles,clustered_scaffold,ID,cluster_label,num_count,Energy
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)C)ccc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_303710,169,572,-9.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C(C)C)cc3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_136594,169,572,-9.75
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(C)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_210621,169,572,-9.46
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C(C)C)cc3N(C)C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_231076,169,572,-10.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C(C)C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_301162,169,572,-7.57
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)C)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_160987,169,572,-7.72
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(C)c(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_41240,169,572,-7.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(C)c(C)c3N[SH](C)(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_125101,169,572,-8.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)(C)C)ccc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_239069,169,572,-7.45
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(C(C)(C)C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_206181,169,572,-9.54
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C(C)(C)C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_73380,169,572,-7.5
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)(C)C)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_131956,169,572,-7.52
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)(C)C)c(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_287545,169,572,-8.69
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)C)c(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_102577,169,572,-9.54
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(C(C)C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_97282,169,572,-9.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(C(C)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_34644,169,572,-8.19
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(C(C)=S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_290281,169,572,-7.62
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)C)cnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_131895,169,572,-7.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(C)c(N(C)S(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_54368,169,572,-7.87
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(C(C)NS(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_164433,169,572,-10.89
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(C)c(N(S(C)(=O)=O)S(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_147639,169,572,-8.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(C(=O)N(C)[SH](C)(C)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_71556,169,572,-10.05
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(C(C)S(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_268477,169,572,-10.68
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(C(=S)NS(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_239171,169,572,-11.45
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(C(F)F)nc3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_105884,169,572,-9.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc([C@@H](C)O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_273909,169,572,-10.13
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_67097,169,572,-9.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(N(C)S(C)(=O)=O)c3C=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_221984,169,572,-9.59
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(N(C)S(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_46053,169,572,-10.2
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(N(C)S(C)(=O)=O)c3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_43215,169,572,-7.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(C(N)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_67485,169,572,-10.22
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(N(S(C)(=O)=O)S(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_256570,169,572,-10.69
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(C=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_29900,169,572,-7.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(O)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_138212,169,572,-10.41
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C(C)=O)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_277424,169,572,-9.68
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(C(=O)O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_177590,169,572,-8.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)c(S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_284995,169,572,-9.94
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(C(S)=C(C)C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_298519,169,572,-10.0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccc(S(C)(=O)=O)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195518,169,572,-9.4
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C(C)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_299780,169,572,-7.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccc([SH](C)(C)=O)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_277600,169,572,-7.49
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccnc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_9971,169,572,-7.38
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)nc3NC)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_296751,169,572,-8.35
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccnc3NC)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_74710,169,572,-9.82
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_13716,169,572,-9.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(C)nc3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_108171,169,572,-9.07
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ccnc3O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_222314,169,572,-7.91
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(N(C(F)F)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_84954,169,572,-8.41
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(CN(C)S(C)(=O)=O)cc3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_54632,169,572,-9.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(C)S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_303162,169,572,-10.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)N(C)S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_301295,169,572,-8.24
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(C)S(C)(=O)=O)c(C(C)C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_82230,169,572,-8.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(N(C)S(C)(=O)=O)nc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_159411,169,572,-9.97
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(C)S(C)(=O)=O)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_210031,169,572,-8.36
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)cc(N(C)S(C)(=O)=O)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_263027,169,572,-9.51
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c(N(S(C)(=O)=O)S(C)(=O)=O)c(O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_159738,169,572,-10.24
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_192878,169,572,-7.31
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)OC)cnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_300811,169,572,-9.65
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)=O)c(N(C)S(C)(=O)=O)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_56198,169,572,-10.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_40072,169,572,-7.12
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(S(C)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_65216,169,572,-8.85
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(C)S(C)(=O)=O)c(C)cn3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_111674,169,572,-10.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)c([SH](C)(C)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195475,169,572,-11.78
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc([SH](C)(=O)S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_176637,169,572,-8.02
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccc(SS(C)(C)C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195673,169,572,-9.72
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_23959,169,572,-9.96
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(F)F)ccc3N(C)[SH](C)(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_167792,169,572,-8.71
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C(F)F)cnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_195320,169,572,-8.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C(F)F)[SH](C)(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_75963,169,572,-9.57
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C)[SH](F)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_69195,169,572,-10.34
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C)S)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_81258,169,572,-10.27
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cccnc3N(C)S(=O)(=O)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_251675,169,572,-8.1
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(NC)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_183355,169,572,-7.82
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C(C)=O)S(C)(=O)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_206407,169,572,-9.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(NC)nc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_250419,169,572,-10.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C)nc(N(C)S(C)(=O)=O)c3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_265344,169,572,-9.48
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_4150,169,572,-9.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)c(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_146373,169,572,-7.5
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)c(C(C)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_59596,169,572,-10.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)S(C)(=O)=O)nc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_11193,169,572,-10.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(N(C)[SH](C)(C)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_293821,169,572,-10.28
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(NS(C)(=O)=O)c(C)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_79206,169,572,-10.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(O)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_262693,169,572,-10.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_302866,169,572,-8.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOC3=C(C)C(=O)C=C(C)C3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_65931,169,572,-9.53
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(S)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_150551,169,572,-10.06
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc([S+](C)(C)C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_152018,169,572,-10.73
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc(S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_50463,169,572,-8.6
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccc([SH](C)(C)=O)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_201117,169,572,-7.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(C[SH](C)(C)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_259295,169,572,-8.11
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C(F)F)cc(C)nc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_218393,169,572,-7.84
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C(F)F)ccnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_163015,169,572,-8.14
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c([C@@H](C)CO)cccc3C(C)(C)C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_202986,169,572,-9.08
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccncc3N(C)[SH](C)(=O)S)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_80382,169,572,-8.23
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccncc3NS(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_20268,169,572,-10.42
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccnc(C)c3N(C)C(F)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_262121,169,572,-10.47
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ncc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_155579,169,572,-8.66
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(C)ncnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_16890,169,572,-9.95
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3ccnc(S)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_282501,169,572,-8.17
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(N(C)S(C)(=O)=O)cc(C)n3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_69384,169,572,-9.48
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_45696,169,572,-10.73
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_160349,169,572,-8.81
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cc(S(=O)(=O)S)ccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_293542,169,572,-11.09
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(I)cccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_263440,169,572,-9.79
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnccc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_21767,169,572,-8.07
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)cc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_87359,169,572,-9.71
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncc(C)c3N(C)S(C)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_242543,169,572,-10.74
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_15333,169,572,-11.54
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)cc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_4720,169,572,-9.26
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)cc3N(C)[SH](C)(=O)F)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_266648,169,572,-9.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)c(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_14974,169,572,-8.32
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(N)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_264423,169,572,-8.01
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3c(NC)ccnc3C)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_231067,169,572,-8.37
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cnc(C)c(OS(C)(=O)=O)c3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_294077,169,572,-10.13
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncc([SH](C)C)n3)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_187552,169,572,-9.64
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCOc3cncnc3N(C)S(C)(=O)=O)n2)cc1,C1CCC(CCCC2CCCC(CC3CCCCC3)C2)CC1,r2_gen_33346,169,572,-9.79
